collection_time,amps,volts,watts
1682635044.998903,0.6612,5.35,3.537
1682635045.362289,0.6612,5.341,3.531
1682635045.720626,0.6612,5.341,3.531
1682635046.01108,0.7622,5.341,4.07
1682635046.308939,0.7622,5.341,4.07
1682635046.703475,0.7622,5.342,4.071
1682635047.129992,0.7622,5.342,4.071
1682635047.495065,0.7993,5.342,4.269
1682635047.946019,0.7993,5.342,4.269
1682635048.263501,0.7993,5.34,4.268
1682635048.601991,0.7993,5.34,4.268
1682635048.943775,0.8203,5.34,4.38
1682635049.25232,0.8203,5.34,4.38
1682635049.61573,0.8203,5.34,4.38
1682635050.044658,0.8203,5.34,4.38
1682635050.468372,0.834,5.34,4.453
1682635050.846469,0.834,5.34,4.453
1682635051.216427,0.834,5.341,4.454
1682635051.604957,0.834,5.341,4.454
1682635051.99642,0.9184,5.341,4.905
1682635052.471027,0.9184,5.342,4.906
1682635052.84347,0.9184,5.342,4.906
1682635053.162309,0.7073,5.342,3.778
1682635053.504159,0.7073,5.342,3.778
1682635053.829209,0.7073,5.347,3.781
1682635054.148452,0.7073,5.347,3.781
1682635054.47421,0.6608,5.347,3.533
1682635054.761425,0.6608,5.347,3.533
1682635055.12842,0.6608,5.343,3.53
1682635055.488143,0.6608,5.343,3.53
1682635055.957426,0.9413,5.343,5.029
1682635056.336339,0.9413,5.342,5.028
1682635056.719731,0.9413,5.342,5.028
1682635057.100293,0.7153,5.342,3.821
1682635057.537624,0.7153,5.342,3.821
1682635057.897443,0.7153,5.344,3.822
1682635058.380877,0.7153,5.344,3.822
1682635058.688546,1.1141,5.344,5.953
1682635059.048719,1.1141,5.344,5.953
1682635059.347539,1.1141,5.344,5.953
1682635059.70743,0.7618,5.344,4.071
1682635060.008761,0.7618,5.344,4.071
1682635060.374783,0.7618,5.341,4.068
1682635060.801147,0.7618,5.341,4.068
1682635061.283542,0.8268,5.341,4.415
1682635061.642369,0.8268,5.341,4.415
1682635061.988095,0.8268,5.341,4.415
1682635062.306351,0.8268,5.341,4.415
1682635062.605113,0.8005,5.341,4.275
1682635062.936609,0.8005,5.341,4.275
1682635063.305709,0.8005,5.339,4.273
1682635063.743552,0.8005,5.339,4.273
1682635064.106156,0.7299,5.339,3.896
1682635064.563542,0.7299,5.339,3.896
1682635064.897607,0.7299,5.34,3.897
1682635065.32121,0.7299,5.34,3.897
1682635065.726624,1.0098,5.34,5.392
1682635066.036104,1.0098,5.347,5.399
1682635066.337464,1.0098,5.347,5.399
1682635066.697427,0.5969,5.347,3.191
1682635067.023539,0.5969,5.347,3.191
1682635067.347412,0.5969,5.343,3.189
1682635067.709896,0.5969,5.343,3.189
1682635068.18616,0.6312,5.343,3.372
1682635068.494117,0.6312,5.337,3.368
1682635068.789302,0.6312,5.337,3.368
1682635069.129627,0.9696,5.337,5.174
1682635069.469695,0.9696,5.337,5.174
1682635069.817926,0.9696,5.34,5.177
1682635070.116635,0.9696,5.34,5.177
1682635070.44969,0.653,5.34,3.487
1682635070.789987,0.653,5.34,3.487
1682635071.089392,0.653,5.339,3.486
1682635071.628659,0.653,5.339,3.486
1682635072.057594,1.1055,5.339,5.902
1682635072.54604,1.1055,5.343,5.906
1682635072.901461,1.1055,5.343,5.906
1682635073.20884,0.649,5.343,3.467
1682635073.596141,0.649,5.343,3.467
1682635074.049175,0.649,5.341,3.466
1682635074.448644,0.6528,5.341,3.486
1682635074.871139,0.6528,5.341,3.486
1682635075.172402,0.6528,5.338,3.484
1682635075.559171,0.6528,5.338,3.484
1682635075.987437,0.926,5.338,4.942
