seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319468.808861,cpu,109004,32,27780,1449357,2764,0,1814,0,0,0
1682319468.908988,cpu,109004,32,27781,1449396,2764,0,1814,0,0,0
1682319469.009115,cpu,109004,32,27781,1449436,2764,0,1814,0,0,0
1682319469.109249,cpu,109004,32,27781,1449475,2764,0,1814,0,0,0
1682319469.209377,cpu,109004,32,27781,1449514,2764,0,1814,0,0,0
1682319469.309503,cpu,109004,32,27781,1449554,2764,0,1814,0,0,0
1682319469.409625,cpu,109004,32,27781,1449593,2764,0,1814,0,0,0
1682319469.509752,cpu,109004,32,27781,1449633,2764,0,1814,0,0,0
1682319469.609877,cpu,109004,32,27781,1449672,2764,0,1814,0,0,0
1682319469.710019,cpu,109004,32,27781,1449711,2765,0,1814,0,0,0
1682319469.810135,cpu,109004,32,27781,1449750,2765,0,1814,0,0,0
1682319469.910256,cpu,109004,32,27781,1449789,2765,0,1814,0,0,0
1682319470.010382,cpu,109004,32,27781,1449829,2765,0,1814,0,0,0
1682319470.110503,cpu,109004,32,27781,1449868,2765,0,1814,0,0,0
1682319470.210634,cpu,109004,32,27781,1449908,2765,0,1814,0,0,0
1682319470.310753,cpu,109004,32,27781,1449947,2765,0,1814,0,0,0
1682319470.410874,cpu,109004,32,27781,1449987,2765,0,1814,0,0,0
1682319470.510996,cpu,109004,32,27781,1450026,2765,0,1814,0,0,0
1682319470.611119,cpu,109004,32,27781,1450065,2765,0,1814,0,0,0
1682319470.711250,cpu,109004,32,27782,1450105,2765,0,1814,0,0,0
1682319470.811378,cpu,109004,32,27784,1450144,2765,0,1814,0,0,0
1682319470.911502,cpu,109005,32,27785,1450184,2765,0,1814,0,0,0
1682319471.011630,cpu,109005,32,27787,1450223,2765,0,1814,0,0,0
1682319471.111795,cpu,109006,32,27788,1450262,2765,0,1814,0,0,0
1682319471.212216,cpu,109007,32,27790,1450302,2765,0,1814,0,0,0
1682319471.312441,cpu,109007,32,27791,1450341,2765,0,1814,0,0,0
1682319471.412443,cpu,109007,32,27791,1450381,2765,0,1814,0,0,0
1682319471.512566,cpu,109007,32,27791,1450420,2765,0,1814,0,0,0
1682319471.612716,cpu,109007,32,27791,1450459,2765,0,1814,0,0,0
1682319471.712823,cpu,109007,32,27791,1450499,2765,0,1814,0,0,0
1682319471.812941,cpu,109007,32,27791,1450538,2765,0,1814,0,0,0
1682319471.913080,cpu,109007,32,27791,1450578,2765,0,1814,0,0,0
1682319472.013201,cpu,109007,32,27791,1450617,2765,0,1814,0,0,0
1682319472.113321,cpu,109007,32,27791,1450657,2765,0,1814,0,0,0
1682319472.213464,cpu,109007,32,27791,1450696,2765,0,1814,0,0,0
1682319472.313607,cpu,109007,32,27791,1450735,2765,0,1814,0,0,0
1682319472.413704,cpu,109007,32,27791,1450775,2765,0,1814,0,0,0
1682319472.513826,cpu,109007,32,27791,1450814,2765,0,1814,0,0,0
1682319472.613957,cpu,109007,32,27791,1450854,2765,0,1814,0,0,0
1682319472.714086,cpu,109007,32,27791,1450893,2765,0,1814,0,0,0
1682319472.814212,cpu,109007,32,27792,1450932,2765,0,1814,0,0,0
1682319472.914309,cpu,109007,32,27792,1450972,2765,0,1814,0,0,0
1682319473.014474,cpu,109007,32,27792,1451011,2765,0,1814,0,0,0
1682319473.114589,cpu,109007,32,27792,1451050,2765,0,1814,0,0,0
1682319473.214655,cpu,109007,32,27792,1451090,2765,0,1814,0,0,0
1682319473.314841,cpu,109007,32,27792,1451129,2765,0,1814,0,0,0
1682319473.414976,cpu,109007,32,27792,1451169,2765,0,1814,0,0,0
1682319473.515027,cpu,109007,32,27793,1451208,2765,0,1814,0,0,0
1682319473.615219,cpu,109007,32,27794,1451247,2765,0,1814,0,0,0
1682319473.715257,cpu,109007,32,27795,1451287,2765,0,1814,0,0,0
1682319473.815465,cpu,109007,32,27796,1451326,2765,0,1815,0,0,0
